[2021-03-16 17:03:47.594944] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SR105
[2021-03-16 17:03:47.594950] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SR103
[2021-03-16 17:03:47.594957] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SM202
[2021-03-16 17:03:47.594963] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SM201
[2021-03-16 17:03:47.594977] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SM112
[2021-03-16 17:03:47.594982] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SM111
[2021-03-16 17:03:47.594987] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SM110
[2021-03-16 17:03:47.594991] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SM109
[2021-03-16 17:03:47.594996] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SM108
[2021-03-16 17:03:47.595000] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SM107
[2021-03-16 17:03:47.595004] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SM106
[2021-03-16 17:03:47.595009] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SM105
[2021-03-16 17:03:47.595013] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SM104
[2021-03-16 17:03:47.595017] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SM103
[2021-03-16 17:03:47.595022] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SF202
[2021-03-16 17:03:47.595026] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SF201
[2021-03-16 17:03:47.595030] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SF112
[2021-03-16 17:03:47.595035] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SF111
[2021-03-16 17:03:47.595039] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SF110
[2021-03-16 17:03:47.595043] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SF109
[2021-03-16 17:03:47.595048] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SF108
[2021-03-16 17:03:47.595052] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SF107
[2021-03-16 17:03:47.595056] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SF106
[2021-03-16 17:03:47.595061] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SF105
[2021-03-16 17:03:47.595065] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SF104
[2021-03-16 17:03:47.595069] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: SF103
[2021-03-16 17:03:47.595074] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: RS111
[2021-03-16 17:03:47.595078] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: RS109
[2021-03-16 17:03:47.595082] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: RS108
[2021-03-16 17:03:47.595087] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: RS107
[2021-03-16 17:03:47.595091] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: RM201
[2021-03-16 17:03:47.595096] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: RM111
[2021-03-16 17:03:47.595100] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: RM109
[2021-03-16 17:03:47.595104] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: RM108
[2021-03-16 17:03:47.595109] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: RM107
[2021-03-16 17:03:47.595120] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: RM105
[2021-03-16 17:03:47.595124] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: RM103
[2021-03-16 17:03:47.595129] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: RI201
[2021-03-16 17:03:47.595134] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: RI111
[2021-03-16 17:03:47.595138] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: RI109
[2021-03-16 17:03:47.595143] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: RI107
[2021-03-16 17:03:47.595147] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: RI105
[2021-03-16 17:03:47.595152] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: RI103
[2021-03-16 17:03:47.595158] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: PM201
[2021-03-16 17:03:47.595164] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: PM111
[2021-03-16 17:03:47.595170] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: PM109
[2021-03-16 17:03:47.595175] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: PM107
[2021-03-16 17:03:47.595182] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: PM105
[2021-03-16 17:03:47.595188] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: PM103
[2021-03-16 17:03:47.595194] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: OI201
[2021-03-16 17:03:47.595200] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: OI111
[2021-03-16 17:03:47.595205] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: OI109
[2021-03-16 17:03:47.595209] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: OI107
[2021-03-16 17:03:47.595213] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: OI105
[2021-03-16 17:03:47.595218] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: OI103
[2021-03-16 17:03:47.595222] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: MA202
[2021-03-16 17:03:47.595227] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: MA201
[2021-03-16 17:03:47.595231] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: MA112
[2021-03-16 17:03:47.595236] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: MA111
[2021-03-16 17:03:47.595241] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: MA110
[2021-03-16 17:03:47.595245] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: MA109
[2021-03-16 17:03:47.595250] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: MA108
[2021-03-16 17:03:47.595254] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: MA107
[2021-03-16 17:03:47.595258] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: MA106
[2021-03-16 17:03:47.595263] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: MA105
[2021-03-16 17:03:47.595267] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: MA104
[2021-03-16 17:03:47.595271] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: MA103
[2021-03-16 17:03:47.595282] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: LR201
[2021-03-16 17:03:47.595287] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: LR111
[2021-03-16 17:03:47.595291] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: LR109
[2021-03-16 17:03:47.595296] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: LR107
[2021-03-16 17:03:47.595301] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: LR105
[2021-03-16 17:03:47.595305] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: LR103
[2021-03-16 17:03:47.595309] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: JR201
[2021-03-16 17:03:47.595314] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: JR111
[2021-03-16 17:03:47.595318] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: JR109
[2021-03-16 17:03:47.595322] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: JR107
[2021-03-16 17:03:47.595327] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: JR105
[2021-03-16 17:03:47.595332] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: JR103
[2021-03-16 17:03:47.595338] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: IH2109
[2021-03-16 17:03:47.595343] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: IH2106
[2021-03-16 17:03:47.595347] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: IH2104
[2021-03-16 17:03:47.595352] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: IH2103
[2021-03-16 17:03:47.595356] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: IF2109
[2021-03-16 17:03:47.595361] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: IF2106
[2021-03-16 17:03:47.595365] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: IF2104
[2021-03-16 17:03:47.595370] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: IF2103
[2021-03-16 17:03:47.595374] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: IC2109
[2021-03-16 17:03:47.595379] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: IC2106
[2021-03-16 17:03:47.595383] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: IC2104
[2021-03-16 17:03:47.595387] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: IC2103
[2021-03-16 17:03:47.595392] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: FG202
[2021-03-16 17:03:47.595396] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: FG201
[2021-03-16 17:03:47.595400] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: FG112
[2021-03-16 17:03:47.595405] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: FG111
[2021-03-16 17:03:47.595409] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: FG110
[2021-03-16 17:03:47.595414] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: FG109
[2021-03-16 17:03:47.595418] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: FG108
[2021-03-16 17:03:47.595429] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: FG107
[2021-03-16 17:03:47.595435] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: FG106
[2021-03-16 17:03:47.595440] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: FG105
[2021-03-16 17:03:47.595446] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: FG104
[2021-03-16 17:03:47.595462] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: FG103
[2021-03-16 17:03:47.595467] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CY202
[2021-03-16 17:03:47.595471] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CY201
[2021-03-16 17:03:47.595476] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CY112
[2021-03-16 17:03:47.595480] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CY111
[2021-03-16 17:03:47.595484] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CY110
[2021-03-16 17:03:47.595489] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CY109
[2021-03-16 17:03:47.595493] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CY108
[2021-03-16 17:03:47.595498] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CY107
[2021-03-16 17:03:47.595502] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CY106
[2021-03-16 17:03:47.595507] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CY105
[2021-03-16 17:03:47.595511] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CY104
[2021-03-16 17:03:47.595515] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CY103
[2021-03-16 17:03:47.595520] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CF201
[2021-03-16 17:03:47.595524] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CF111
[2021-03-16 17:03:47.595529] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CF109
[2021-03-16 17:03:47.595533] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CF107
[2021-03-16 17:03:47.595538] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CF105
[2021-03-16 17:03:47.595542] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: CF103
[2021-03-16 17:03:47.595547] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: AP201
[2021-03-16 17:03:47.595551] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: AP112
[2021-03-16 17:03:47.595555] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: AP111
[2021-03-16 17:03:47.595560] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: AP110
[2021-03-16 17:03:47.595564] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: AP107
[2021-03-16 17:03:47.595569] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: AP105
[2021-03-16 17:03:47.595573] [166281] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: AP103
[2021-03-16 17:03:48.435729] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 70, Volume: 2
[2021-03-16 17:03:49.435863] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 12, Volume: 2
[2021-03-16 17:03:50.435984] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 36, Volume: 2
[2021-03-16 17:03:51.436056] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 126, Volume: 2
[2021-03-16 17:03:52.436180] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 65, Volume: 2
[2021-03-16 17:03:53.436254] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 51, Volume: 2
[2021-03-16 17:03:54.436386] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 83, Volume: 2
[2021-03-16 17:03:55.436542] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 63, Volume: 2
[2021-03-16 17:03:56.436634] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 26, Volume: 2
[2021-03-16 17:03:57.436747] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 59, Volume: 2
[2021-03-16 17:03:58.436889] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 64, Volume: 2
[2021-03-16 17:03:59.437011] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 81, Volume: 2
[2021-03-16 17:04:00.437136] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 93, Volume: 2
[2021-03-16 17:04:01.437220] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 1, Volume: 2
[2021-03-16 17:04:02.437331] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 110, Volume: 2
[2021-03-16 17:04:03.437494] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 79, Volume: 2
[2021-03-16 17:04:04.437544] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 125, Volume: 2
[2021-03-16 17:04:05.437673] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 31, Volume: 2
[2021-03-16 17:04:06.437816] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 1, Volume: 2
[2021-03-16 17:04:07.437950] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 92, Volume: 2
[2021-03-16 17:04:08.438018] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 40, Volume: 2
[2021-03-16 17:04:09.438166] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 41, Volume: 2
[2021-03-16 17:04:10.438284] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 28, Volume: 2
[2021-03-16 17:04:11.438403] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 90, Volume: 2
[2021-03-16 17:04:12.438559] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 85, Volume: 2
[2021-03-16 17:04:13.438643] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 126, Volume: 2
[2021-03-16 17:04:14.438803] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 40, Volume: 2
[2021-03-16 17:04:15.438920] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 105, Volume: 2
[2021-03-16 17:04:16.438985] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 75, Volume: 2
[2021-03-16 17:04:17.439134] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 118, Volume: 2
[2021-03-16 17:04:18.439278] [166281] [info] [MyMarketSpi.cpp:84(OnRtnDepthMarketData)] RTN, instrumentid: a2105, lastPrice: 102, Volume: 2
[2021-03-16 17:25:28.972195] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: zn2202
[2021-03-16 17:25:28.972243] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: zn2201
[2021-03-16 17:25:28.972250] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: zn2112
[2021-03-16 17:25:28.972258] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: zn2111
[2021-03-16 17:25:28.972265] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: zn2110
[2021-03-16 17:25:28.972273] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: zn2109
[2021-03-16 17:25:28.972311] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: zn2108
[2021-03-16 17:25:28.972318] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: zn2107
[2021-03-16 17:25:28.972325] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: zn2106
[2021-03-16 17:25:28.972343] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: zn2105
[2021-03-16 17:25:28.972375] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: zn2104
[2021-03-16 17:25:28.972381] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: zn2103
[2021-03-16 17:25:28.972392] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: y2201
[2021-03-16 17:25:28.972402] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: y2112
[2021-03-16 17:25:28.972418] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: y2111
[2021-03-16 17:25:28.972463] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: y2109
[2021-03-16 17:25:28.972534] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: y2108
[2021-03-16 17:25:28.972558] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: y2107
[2021-03-16 17:25:28.972563] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: y2105
[2021-03-16 17:25:28.972568] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: y2103
[2021-03-16 17:25:28.972572] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: wr2202
[2021-03-16 17:25:28.972577] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: wr2201
[2021-03-16 17:25:28.972581] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: wr2112
[2021-03-16 17:25:28.972586] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: wr2111
[2021-03-16 17:25:28.972590] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: wr2110
[2021-03-16 17:25:28.972595] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: wr2109
[2021-03-16 17:25:28.972612] [190197] [info] [MyMarketSpi.cpp:56(OnRspSubMarketData)] OnRspSubMarketData, subscribe success: wr2108
